2025-07-11 02:07:01:Registered new user GicaPetrescu
2025-07-11 02:08:22:Created new account Grrfor user GicaPetrescu
2025-07-11 02:08:24:Displayed user's GicaPetrescu accounts
2025-07-11 02:09:00:Displayed user's GicaPetrescu accounts
2025-07-11 02:09:15:Displayed user's GicaPetrescu accounts
2025-07-11 02:10:12:User GicaPetrescu transferred from account 7996755740179871192813500 to 1737102469956218518264 and added transaction to database
2025-07-11 02:10:14:Displayed user's GicaPetrescu accounts
2025-07-11 02:10:24:Displayed transactions for user GicaPetrescu
2025-07-11 02:16:04:Login user Da
2025-07-11 02:16:09:Login user nu
2025-07-11 02:16:11:Displayed user's nu accounts
2025-07-11 02:16:43:Login user dragan
2025-07-11 02:16:45:Displayed user's dragan accounts
2025-07-11 02:17:16:Login user dragan
2025-07-11 02:17:25:Displayed transactions for user dragan
2025-07-11 02:18:53:Registered new user ok
2025-07-11 02:18:57:Login user ok
2025-07-11 02:20:10:Created new account dfor user ok
2025-07-11 02:21:54:Login user ok
2025-07-11 02:25:00:Login user ok
2025-07-11 02:25:04:Account ok deleted
2025-07-11 02:25:19:Created new account dafor user ok
2025-07-11 02:25:21:Logout user ok
2025-07-11 02:26:05:Registered new user ok
2025-07-11 02:26:08:Login user ok
2025-07-11 02:26:11:Account ok deleted
2025-07-11 02:26:20:Registered new user ok
2025-07-11 02:26:23:Login user ok
2025-07-11 02:26:35:Logout user ok
2025-07-11 02:26:37:Login user ok
2025-07-11 02:27:08:Created new account aksfor user ok
2025-07-11 02:28:17:Login user ok
2025-07-11 02:28:18:Displayed user's ok accounts
2025-07-11 02:29:20:Removed account aks from user ok
2025-07-11 02:29:20:
2025-07-11 02:29:43:Created new account pusculitafor user ok
2025-07-11 02:29:49:Created new account dasfor user ok
2025-07-11 02:30:27:Showed information for user ok
2025-07-11 02:30:28:Displayed user's ok accounts
2025-07-11 02:30:40:Logout user ok
2025-07-11 02:30:47:Login user ok
2025-07-11 02:30:54:Account ok deleted
2025-07-11 02:31:09:User ok logged out
2025-07-11 02:31:16:Logout user ok
2025-07-11 02:32:42:User exited
2025-07-11 02:32:54:Login user Da
2025-07-11 02:32:56:Logout user Da
2025-07-11 02:32:58:User exited
2025-07-11 02:33:06:Registered new user ok
2025-07-11 02:33:10:Login user ok
2025-07-11 02:33:13:Account ok deleted
2025-07-11 02:33:56:Registered new user ok
2025-07-11 02:33:59:Login user ok
2025-07-11 02:34:02:Account ok deleted
2025-07-11 02:34:07:User exited
